osrs_id,name,category,existing_2009_id,existing_2009_name,same_name_2009_ids,duplicate_name_in_osrs,placeholder_or_null,noted_or_note_related,tradeable,stackable,equipment_item,weapon_item,non_equipment_item,quest_or_untradeable_hint,requires_models,definition_only_candidate,inventory_model_id,ground_model_id,male_wield_model_id,female_wield_model_id,equipment_slot,weapon_type,attack_speed,has_examine
25763,Antipoison (+)(2),osrs_only,,,[],False,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25764,Antipoison (+)(3),osrs_only,,,[],False,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25765,Antipoison (+)(4),osrs_only,,,[],False,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25766,Fiendish ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25767,Fiendish ashes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25768,Fiendish ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25769,Vile ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25770,Vile ashes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25771,Vile ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25772,Malicious ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25773,Malicious ashes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25774,Malicious ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25775,Abyssal ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25776,Abyssal ashes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25777,Abyssal ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25778,Infernal ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25779,Infernal ashes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25780,Infernal ashes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25781,Ash sanctifier,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25782,Ash sanctifier,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25783,Clue scroll (medium),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25784,Clue scroll (medium),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25785,Challenge scroll (medium),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25786,Clue scroll (elite),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25787,Clue scroll (elite),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25788,Clue scroll (easy),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25789,Clue scroll (easy),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25790,Clue scroll (hard),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25791,Clue scroll (hard),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25792,Clue scroll (hard),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25793,Receipt,same_name_different_id,,,[4603],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25794,Bone,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25795,Rose,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25796,Delivery confirmation,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25797,Order form,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25798,Demonic incantations,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25799,Bloody knife,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25800,Cultist robe,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25801,Kourend map,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25802,Rose's diary,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25803,Bluish key,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25804,Cold key,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25805,Rose's note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25806,Rose's note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25807,Rose's note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25808,Rose's note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25809,Lizardman egg,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25810,Damp key,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25811,Broken redirector,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25812,Sulphur potion,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25813,Shielding potion,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25814,Declaration,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25815,Dark nullifier,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25816,Shayzien journal,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25817,Royal accord of twill,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25818,Book of the dead,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25819,Book of the dead,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25820,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25822,Protest banner,osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,banner,4,True
25823,Protest banner,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25824,Research notes,same_name_different_id,,,[10492],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25825,Research notes,same_name_different_id,,,[10492],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25826,Lizardkicker,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25827,Lizardkicker,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25828,Lizardkicker,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25829,Old note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25830,Old note,osrs_only,,,[],True,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25831,Shayzia military orders,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25832,Shayzia military orders,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25833,Raw boar meat,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25834,Raw boar meat,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25835,Raw boar meat,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25836,Little parasite,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25837,Slepey tablet,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25838,Parasitic egg,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25839,Parasitic egg,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25840,Banana hat,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25841,Banana hat,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25842,Sraracha,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25843,Sraracha,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25844,Orange egg sac,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25845,Orange egg sac,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25846,Blue egg sac,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25847,Blue egg sac,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25849,Amethyst dart,osrs_only,,,[],True,False,False,True,True,True,True,False,False,False,True,,,,,3,thrown,3,True
25850,Amethyst dart,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25851,Amethyst dart(p),osrs_only,,,[],True,False,False,True,True,True,True,False,False,False,True,,,,,3,thrown,3,True
25852,Amethyst dart(p),osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25853,Amethyst dart tip,osrs_only,,,[],True,False,False,True,True,False,False,True,False,False,True,,,,,,,,True
25854,Amethyst dart tip,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25855,Amethyst dart(p+),osrs_only,,,[],True,False,False,True,True,True,True,False,False,False,True,,,,,3,thrown,3,True
25856,Amethyst dart(p+),osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25857,Amethyst dart(p++),osrs_only,,,[],True,False,False,True,True,True,True,False,False,False,True,,,,,3,thrown,3,True
25858,Amethyst dart(p++),osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25859,Enhanced crystal weapon seed,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25860,Enhanced crystal weapon seed,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25861,Enhanced crystal weapon seed,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25862,Bow of faerdhinen (inactive),osrs_only,,,[],True,False,False,True,False,True,True,False,False,False,True,,,,,3,bow,5,True
25863,Bow of faerdhinen (inactive),osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25864,Bow of faerdhinen (inactive),osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25865,Bow of faerdhinen,osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25866,Bow of faerdhinen,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25867,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25868,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25869,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25870,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25871,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25872,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25873,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25874,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25875,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25876,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25877,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25878,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25879,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25880,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25881,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25882,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,slash_sword,4,True
25883,Blade of saeldor (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25884,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25885,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25886,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25887,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25888,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25889,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25890,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25891,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25892,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25893,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25894,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25895,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25896,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,bow,5,True
25897,Bow of faerdhinen (c),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25898,Tztok slayer helmet,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25899,Tztok slayer helmet,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25900,Tztok slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25901,Tztok slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25902,Tztok slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25903,Tztok slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25904,Vampyric slayer helmet,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25905,Vampyric slayer helmet,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25906,Vampyric slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25907,Vampyric slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25908,Vampyric slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25909,Vampyric slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25910,Tzkal slayer helmet,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25911,Tzkal slayer helmet,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25912,Tzkal slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25913,Tzkal slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25914,Tzkal slayer helmet (i),osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,0,,,True
25915,Tzkal slayer helmet (i),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25916,Dragon hunter crossbow (t),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,crossbow,6,True
25917,Dragon hunter crossbow (t),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25918,Dragon hunter crossbow (b),osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,crossbow,6,True
25919,Dragon hunter crossbow (b),osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25920,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25921,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25922,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25923,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25924,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25925,Antique lamp,same_name_different_id,,,"[4447, 6543, 7498, 11137, 11139, 11141, 11185, 11186, 11187, 11188, 11189, 11679, 11753, 11754, 11755, 12627, 12628, 13439, 13446, 13447, 13448, 13463, 14574, 14575, 14576, 14580, 14581, 14582, 14633, 14634, 14635]",True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25926,Ghommal's hilt 1,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25927,Ghommal's hilt 1,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25928,Ghommal's hilt 2,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25929,Ghommal's hilt 2,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25930,Ghommal's hilt 3,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25931,Ghommal's hilt 3,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25932,Ghommal's hilt 4,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25933,Ghommal's hilt 4,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25934,Ghommal's hilt 5,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25935,Ghommal's hilt 5,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25936,Ghommal's hilt 6,osrs_only,,,[],True,False,False,False,False,True,False,False,True,False,True,,,,,5,,,True
25937,Ghommal's hilt 6,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25938,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25940,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25941,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25943,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25944,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25946,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25947,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25949,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25950,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25952,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25953,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25955,Anim offhand,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25956,Combat achievements,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25957,Combat achievements,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25958,Corrupted paddlefish,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25959,Corrupted escape crystal,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25960,Crystal paddlefish,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25961,Escape crystal,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25963,Crypt key,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25964,Ranis' head,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25965,Strange spider eggs,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25966,Sulphuric acid,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25967,Sticky note,osrs_only,,,[],False,False,True,False,False,False,False,True,True,False,True,,,,,,,,True
25968,Hespori bark,osrs_only,,,[],False,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25975,Lightbearer,osrs_only,,,[],True,False,False,True,False,True,False,False,False,False,True,,,,,12,,,True
25976,Lightbearer,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25979,Keris partisan,osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,partisan,4,True
25980,Keris partisan,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25981,Keris partisan of breaching,osrs_only,,,[],True,False,False,False,False,True,True,False,True,False,True,,,,,3,partisan,4,True
25982,Keris partisan of breaching,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25985,Elidinis' ward,osrs_only,,,[],True,False,False,True,False,True,False,False,False,False,True,,,,,5,,,True
25986,Elidinis' ward,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25990,Sigil of resilience,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25991,Sigil of resilience,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25992,Sigil of resilience,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25993,Sigil of consistency,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25994,Sigil of consistency,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25995,Sigil of consistency,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25996,Sigil of the formidable fighter,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
25997,Sigil of the formidable fighter,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
25998,Sigil of the formidable fighter,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
25999,Sigil of the rigorous ranger,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26000,Sigil of the rigorous ranger,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26001,Sigil of the rigorous ranger,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26002,Sigil of the meticulous mage,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26003,Sigil of the meticulous mage,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26004,Sigil of the meticulous mage,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26005,Sigil of fortification,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26006,Sigil of fortification,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26007,Sigil of fortification,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26008,Sigil of barrows,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26009,Sigil of barrows,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26010,Sigil of barrows,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26011,Sigil of deft strikes,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26012,Sigil of deft strikes,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26013,Sigil of deft strikes,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26014,Sigil of freedom,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26015,Sigil of freedom,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26016,Sigil of freedom,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26017,Sigil of enhanced harvest,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26018,Sigil of enhanced harvest,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26019,Sigil of enhanced harvest,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
26020,Sigil of storage,osrs_only,,,[],True,False,False,False,False,False,False,True,True,False,True,,,,,,,,True
26021,Sigil of storage,osrs_only,,,[],True,False,False,True,False,False,False,True,False,False,True,,,,,,,,True
26022,Sigil of storage,osrs_only,,,[],True,False,True,True,False,False,False,True,False,False,True,,,,,,,,True
